gene_id	ec
g170047.t1	2.3.2.27
g170051.t1	3.6.4.12
g170052.t1	3.6.3.44
g170070.t1	3.5.1.3
g17017.t1	2.7.11.1
g170171.t1	3.6.4.12
g170251.t1	2.3.1.51;2.8.1.14
g170275.t1	1.1.1.348
g170324.t1	3.1.1.11
g170325.t1	2.5.1.112;2.5.1.27
g170343.t1	3.1.1.11
g170346.t1	3.6.3.44
g170352.t1	1.14.13.168
g170355.t1	6.3.1.2
g170360.t1	5.2.1.8
g170364.t1	3.6.3.44
g17037.t1	2.3.2.26
g170399.t1	4.2.3.104;4.2.3.40;4.2.3.57;4.2.3.69;4.2.3.75;4.2.3.78;4.2.3.79;4.2.3.88
g1704.t1	3.1.4.3
g170401.t1	1.1.1.399;1.1.1.95
g17041.t1	2.3.2.26
g170447.t1	3.6.4.12
g170450.t1	3.6.4.12
g170464.t1	3.6.4.12
g170478.t1	2.5.1.112;2.5.1.27
g170539.t1	3.6.4.12
g170547.t1	3.4.22.68
g170582.t1	2.4.1.218;2.4.1.271;2.4.1.324
g170596.t1	3.6.4.12
g170598.t1	3.6.4.12
g170599.t1	3.6.4.12
g170653.t1	2.1.1.104
g170654.t1	2.3.2.27
g170675.t1	2.4.1.214
g170679.t1	2.4.1.214
g170746.t1	3.5.1.4
g170748.t1	2.7.4.3
g170834.t1	5.1.3.5
g170838.t1	2.6.1.99
g170840.t1	2.7.7.12
g170860.t1	1.7.7.1
g170893.t1	1.14.14.1
g170961.t1	2.7.11.1
g170972.t1	2.3.2.27
g170978.t1	3.4.21.92
g170979.t1	2.7.11.1
g170981.t1	1.6.5.3;1.6.99.3
g171.t1	3.6.4.13
g1710.t1	1.10.3.3
g171011.t1	2.3.2.27
g171024.t1	1.14.14.1
g171061.t1	3.6.3.44
g171086.t1	1.14.14.40
g1711.t1	2.7.11.11
g171134.t1	2.3.2.27
g171158.t1	2.7.7.48
g171178.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.21;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g171180.t1	3.4.25.1
g171201.t1	2.5.1.21
g171228.t1	3.1.3.96
g171247.t1	4.1.2.13
g171249.t1	3.6.4.12
g171252.t1	4.1.1.19
g171262.t1	3.6.4.13
g171292.t1	2.7.11.1
g171310.t1	5.3.1.1
g171313.t1	5.2.1.8
g17138.t1	1.3.1.88
g171398.t1	3.4.22.15;3.4.22.38
g171417.t1	2.7.11.1
g171419.t1	2.7.11.1
g171420.t1	2.7.11.1
g171421.t1	1.14.11.2
g171430.t1	3.4.22.15;3.4.22.38
g171432.t1	2.7.11.11
g171439.t1	2.7.11.1
g171441.t1	1.14.11.15
g171443.t1	1.14.11.15
g171444.t1	3.2.1.14
g171466.t1	2.3.2.26
g171469.t1	2.3.2.26
g171478.t1	2.3.2.27
g171491.t1	2.3.1.78
g171493.t1	2.3.1.78
g171497.t1	2.3.1.78
g171498.t1	2.2.1.9;4.2.1.113;4.2.99.20;5.4.4.2
g171499.t1	2.3.1.78
g17150.t1	2.5.1.112;2.5.1.27
g171511.t1	3.1.3.43
g171520.t1	2.1.1.143
g171530.t1	5.2.1.8
g171545.t1	2.3.1.91
g171563.t1	3.2.1.14
g171568.t1	3.2.1.14
g171569.t1	3.2.1.14
g171570.t1	3.2.1.14
g171593.t1	3.2.1.14
g171595.t1	3.2.1.14
g171597.t1	3.2.1.14
g171598.t1	3.2.1.14
g171599.t1	3.2.1.14
g171601.t1	3.2.1.14
g171602.t1	3.2.1.14
g171616.t1	1.1.1.41
g171617.t1	1.1.1.41
g171622.t1	2.1.1.79
g171631.t1	2.7.11.1
g171634.t1	2.7.1.33
g171643.t1	2.4.1.43
g171649.t1	3.6.3.44
g171659.t1	2.7.7.14;3.6.3.1
g171662.t1	2.7.11.22
g171668.t1	1.14.14.19;1.14.14.32
g171669.t1	1.14.13.145;1.14.13.192;1.14.13.193
g17167.t1	2.7.11.1
g171675.t1	1.14.13.145;1.14.13.192;1.14.13.193
g171683.t1	1.14.13.145;1.14.13.192;1.14.13.193
g171694.t1	2.3.2.27
g171708.t1	2.3.1.87
g171709.t1	3.2.1.78
g171710.t1	2.7.11.1
g171712.t1	3.6.3.1
g171740.t1	2.7.7.6
g171741.t1	2.7.7.6
g171776.t1	1.11.1.7
g171808.t1	3.2.1.14
g171809.t1	3.2.1.14
g171814.t1	3.6.4.12
g171829.t1	2.7.11.1
g171831.t1	2.7.11.1
g171832.t1	2.7.11.1
g171869.t1	3.2.1.14
g171897.t1	2.7.11.1
g171898.t1	2.3.2.26
g171902.t1	2.3.2.26
g171911.t1	2.3.2.27
g171920.t1	2.3.1.78
g171922.t1	2.3.1.78
g171933.t1	2.3.1.78
g171945.t1	3.1.3.43
g171953.t1	2.1.1.143
g171954.t1	3.4.19.12
g171973.t1	2.3.1.91
g171986.t1	2.3.1.91
g171998.t1	2.7.11.1
g172004.t1	2.8.2.39
g172015.t1	3.2.1.14
g172018.t1	3.2.1.14
g17202.t1	3.6.3.44
g172022.t1	3.2.1.14
g172023.t1	3.2.1.14
g17204.t1	2.5.1.112;2.5.1.27
g172042.t1	3.2.1.14
g172068.t1	1.1.1.41
g172069.t1	1.1.1.41
g172074.t1	2.1.1.79
g172085.t1	2.7.11.1
g172088.t1	2.7.1.33
g172096.t1	2.4.1.43
g172116.t1	2.7.7.14;3.6.3.1
g172117.t1	2.7.7.14;3.6.3.1
g172119.t1	2.7.7.14;3.6.3.1
g172128.t1	1.14.13.145;1.14.13.192;1.14.13.193
g172130.t1	1.14.13.145;1.14.13.192;1.14.13.193
g172131.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g172133.t1	1.14.13.145;1.14.13.192;1.14.13.193
g172134.t1	1.14.13.121;1.14.13.144;1.14.14.19;1.14.14.32
g172147.t1	2.3.2.27
g172163.t1	2.3.1.87
g172164.t1	2.3.1.87
g172165.t1	3.2.1.78
g172166.t1	2.7.11.1
g172169.t1	3.6.3.1
g17218.t1	2.5.1.112;2.5.1.27
g172219.t1	1.11.1.7
g172231.t1	2.6.1.1
g172234.t1	1.11.1.7
g172242.t1	1.11.1.7
g172251.t1	1.11.1.7
g172253.t1	1.11.1.7
g172254.t1	1.11.1.7
g172263.t1	1.11.1.7
g172264.t1	1.11.1.7
g172272.t1	2.6.1.40;2.6.1.44
g17230.t1	1.14.11.13
g172310.t1	2.7.11.1
g172313.t1	5.3.2.1
g172314.t1	5.3.2.1
g172330.t1	3.1.1.11
g172337.t1	3.6.4.12
g172344.t1	4.1.1.1
g172346.t1	4.1.1.1
g172352.t1	6.3.1.14
g172354.t1	6.3.1.14
g172355.t1	6.3.1.14
g172356.t1	6.3.1.14
g172357.t1	2.3.1.91
g172360.t1	2.4.2.51
g172369.t1	2.3.1.91
g172379.t1	6.1.1.6
g172380.t1	6.1.1.6
g172400.t1	3.1.4.11
g17241.t1	1.1.1.348
g172413.t1	2.4.1.228
g172426.t1	2.7.6.2
g172447.t1	2.4.1.131
g172448.t1	3.1.1.11
g172450.t1	3.1.1.11
g172461.t1	1.10.3.2
g172475.t1	3.1.3.11
g172476.t1	3.1.3.11
g172480.t1	2.7.8.27
g172489.t1	1.2.3.15
g172496.t1	1.1.1.206
g172510.t1	5.4.2.11
g172532.t1	3.1.1.11
g172537.t1	3.1.1.11
g17254.t1	3.4.19.12
g172542.t1	3.1.1.11
g172544.t1	3.1.1.11
g172551.t1	3.1.1.11
g172553.t1	2.3.1.225
g172564.t1	1.3.1.22
g172569.t1	2.5.1.112;2.5.1.27
g172570.t1	3.1.3.43
g172571.t1	3.1.1.98
g172585.t1	1.1.1.300
g172620.t1	2.7.1.68
g172645.t1	6.1.1.11
g172661.t1	1.3.1.42
g172679.t1	1.3.1.42
g172680.t1	1.3.1.42
g172681.t1	1.3.1.42
g172683.t1	2.7.1.20
g172684.t1	4.3.1.24;4.3.1.25
g172685.t1	3.5.1.4
g172686.t1	4.3.1.19
g172703.t1	2.3.2.27
g172709.t1	3.4.21.112
g172746.t1	4.1.1.35
g172775.t1	3.6.4.13
g172825.t1	2.7.11.1
g172831.t1	2.7.11.1
g172836.t1	3.2.1.26
g17284.t1	2.7.11.1
g172844.t1	3.2.1.26
g172846.t1	3.2.1.26
g172847.t1	3.1.2.4
g17285.t1	2.7.8.27
g172859.t1	2.7.11.1;2.7.11.25
g172861.t1	2.7.11.1;2.7.11.25
g172870.t1	3.5.1.3
g172874.t1	4.2.1.11
g172875.t1	4.2.1.11
g172883.t1	3.6.4.12
g172912.t1	2.3.1.133
g172922.t1	2.7.11.1
g172930.t1	3.6.4.12
g172932.t1	3.2.1.26
g172936.t1	5.3.2.1
g172944.t1	1.14.14.1;2.4.1.202
g172945.t1	1.14.14.1;2.4.1.202
g172946.t1	1.14.14.1;2.4.1.202
g172948.t1	1.14.14.1;2.4.1.202
g172950.t1	1.14.14.1;2.4.1.202
g172951.t1	3.2.1.166
g172955.t1	1.3.3.6
g172959.t1	2.7.11.1
g172960.t1	2.7.11.1
g172966.t1	2.7.7.6
g172967.t1	2.5.1.87
g172968.t1	2.5.1.87
g172969.t1	2.5.1.87
g172970.t1	1.17.1.4;1.17.3.2
g172973.t1	2.7.11.1
g172974.t1	2.7.11.1
g172975.t1	2.7.11.1
g172977.t1	1.10.3.2
g172986.t1	2.7.11.1
g172987.t1	2.7.8.27
g172990.t1	2.5.1.18
g172996.t1	2.7.11.1
g172999.t1	1.1.1.2;1.1.1.21
g173004.t1	2.3.1.15;2.3.1.198
g173005.t1	2.3.1.15;2.3.1.198
g173007.t1	1.14.14.1;2.4.1.202
g173008.t1	1.14.14.1;2.4.1.202
g173020.t1	2.3.1.225
g173022.t1	1.8.5.7
g173024.t1	2.7.11.1
g173025.t1	2.3.2.27
g173043.t1	2.3.1.110
g173049.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g173051.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g173052.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g173053.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g173054.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g173061.t1	1.14.13.121;1.14.13.144;1.14.14.19;1.14.14.32
g173064.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g173066.t1	2.3.1.91
g173071.t1	3.1.3.4
g173088.t1	2.3.2.27
g173090.t1	3.1.3.43
g173091.t1	2.5.1.18
g173110.t1	1.11.1.7
g173115.t1	1.11.1.7
g173121.t1	1.11.1.7
g173129.t1	2.3.2.27
g17313.t1	3.4.19.12
g173157.t1	2.5.1.6
g173158.t1	2.7.7.2
g173161.t1	3.6.4.12
g173162.t1	3.6.4.12
g173165.t1	3.6.4.12
g173166.t1	5.2.1.8
g173179.t1	4.2.1.1
g173183.t1	6.3.1.2
g173185.t1	6.3.1.2
g173187.t1	1.14.99.45
g173193.t1	4.3.1.19
g173197.t1	2.7.1.40
g173198.t1	2.4.99.12;2.4.99.13;2.4.99.14;2.4.99.15
g173199.t1	2.4.99.12;2.4.99.13;2.4.99.14;2.4.99.15
g173211.t1	2.4.1.32
g173214.t1	2.7.11.1
g173215.t1	2.7.11.1
g173220.t1	2.7.11.1;2.7.11.25
g173222.t1	2.7.11.1
g173224.t1	4.1.2.13
g173227.t1	6.3.1.2
g173230.t1	4.3.1.19
g173239.t1	2.3.2.26
g173243.t1	2.4.1.115;2.4.1.17;2.4.1.234;2.4.1.47
g173244.t1	3.2.2.3
g173246.t1	1.14.14.49
g173257.t1	3.2.1.26
g173259.t1	3.2.1.26
g173262.t1	3.2.1.26
g173264.t1	3.6.5.5
g173265.t1	3.6.5.5
g173266.t1	3.6.5.5
g173283.t1	2.3.2.27
g173287.t1	4.3.3.7
g17329.t1	3.6.4.13
g173293.t1	1.11.1.15
g1733.t1	2.3.1.133
g173305.t1	2.4.1.241
g173308.t1	2.4.1.241
g173318.t1	2.3.2.27
g173319.t1	2.3.2.27
g173323.t1	2.7.11.1
g173327.t1	2.3.2.27
g173332.t1	3.1.3.24
g173333.t1	5.2.1.13
g173334.t1	2.7.11.1
g173337.t1	3.4.19.12
g17334.t1	2.4.1.184
g173341.t1	3.6.4.13
g173345.t1	3.4.19.12
g173350.t1	1.1.1.206;1.1.1.236
g173351.t1	1.1.1.206;1.1.1.236
g173354.t1	1.14.14.19;1.14.14.32
g173358.t1	2.1.1.14
g173365.t1	1.6.2.2
g173374.t1	5.3.99.3
g173375.t1	5.3.99.3
g173382.t1	5.2.1.8
g173383.t1	5.2.1.8
g173385.t1	5.2.1.8
g173391.t1	2.7.7.7
g173392.t1	2.7.7.7
g173400.t1	2.4.2.51
g173403.t1	2.3.2.23
g173406.t1	3.4.25.1
g173407.t1	3.2.1.55
g173452.t1	3.6.1.52
g173453.t1	2.7.1.68
g173459.t1	6.1.1.22
g173462.t1	2.7.1.25
g173473.t1	2.3.2.27
g173474.t1	3.2.2.21
g173497.t1	2.7.11.1
g173500.t1	1.1.1.348
g173501.t1	2.7.7.6
g173503.t1	2.7.7.6
g173505.t1	6.3.4.4
g173511.t1	3.2.1.15;3.2.1.67
g173518.t1	2.1.1.41
g17356.t1	2.3.1.45
g173561.t1	2.7.11.1
g173562.t1	2.7.11.1
g173564.t1	1.3.1.42
g173565.t1	1.3.1.42
g173566.t1	1.3.1.42
g173568.t1	2.7.1.20
g173569.t1	4.3.1.24;4.3.1.25
g173570.t1	3.5.1.4
g173571.t1	4.3.1.19
g17358.t1	2.7.7.19
g173588.t1	2.3.2.27
g17359.t1	2.4.1.218;2.4.1.271;2.4.1.324
g173594.t1	3.4.21.112
g173631.t1	4.1.1.35
g173660.t1	3.6.4.13
g173699.t1	2.7.11.1
g173705.t1	2.7.11.1
g173710.t1	3.2.1.26
g173718.t1	3.2.1.26
g173720.t1	3.2.1.26
g173721.t1	3.1.2.4
g173731.t1	2.7.11.1;2.7.11.25
g173732.t1	2.7.11.1;2.7.11.25
g173734.t1	2.7.11.1;2.7.11.25
g173735.t1	2.7.11.1
g173740.t1	4.2.1.11
g173741.t1	4.2.1.11
g173749.t1	3.6.4.12
g173776.t1	2.3.1.133
g173786.t1	2.7.11.1
g173794.t1	3.6.4.12
g173796.t1	3.2.1.26
g173800.t1	5.3.2.1
g173808.t1	1.14.14.1;2.4.1.202
g173809.t1	1.14.14.1;2.4.1.202
g173810.t1	1.14.14.1;2.4.1.202
g173812.t1	1.14.14.1;2.4.1.202
g173814.t1	1.14.14.1;2.4.1.202
g173815.t1	3.2.1.166
g173819.t1	1.3.3.6
g17382.t1	2.3.2.31
g173823.t1	2.7.11.1
g173824.t1	2.7.11.1
g173829.t1	2.7.7.6
g173830.t1	2.5.1.87
g173831.t1	2.5.1.87
g173832.t1	2.5.1.87
g173833.t1	1.17.1.4;1.17.3.2
g173836.t1	2.7.11.1
g173837.t1	2.7.11.1
g173838.t1	2.7.11.1
g173840.t1	1.10.3.2
g173851.t1	2.7.11.1
g173852.t1	2.7.8.27
g173856.t1	2.5.1.18
g173859.t1	2.7.11.1
g173862.t1	2.3.1.15;2.3.1.198
g173863.t1	2.3.1.15;2.3.1.198
g173865.t1	2.3.1.15;2.3.1.198
g173866.t1	2.3.1.15;2.3.1.198
g173867.t1	2.3.1.15;2.3.1.198
g173868.t1	2.3.1.15;2.3.1.198
g173873.t1	1.14.14.1;2.4.1.202
g173882.t1	2.3.1.225
g173883.t1	1.8.5.7
g173885.t1	2.7.11.1
g173886.t1	2.3.2.27
g173890.t1	1.5.99.12
g173905.t1	2.3.1.110
g173911.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g173913.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g173914.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g173915.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g173916.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g173923.t1	1.14.13.121;1.14.13.144;1.14.14.19;1.14.14.32
g173926.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g173928.t1	2.3.1.91
g173933.t1	3.1.3.4
g173950.t1	2.3.2.27
g173952.t1	3.1.3.43
g173953.t1	2.5.1.18
g17396.t1	1.14.11.15
g173972.t1	1.11.1.7
g173977.t1	1.11.1.7
g173983.t1	1.11.1.7
g173991.t1	2.3.2.27
g173994.t1	2.3.2.27
g174027.t1	2.5.1.6
g174028.t1	2.7.7.2
g174031.t1	5.2.1.8
g174038.t1	4.2.1.1
g174040.t1	4.2.1.1
g174044.t1	6.3.1.2
g174045.t1	6.3.1.2
g174047.t1	1.14.99.45
g174053.t1	4.3.1.19
g174057.t1	2.7.1.40
g174058.t1	2.4.99.12;2.4.99.13;2.4.99.14;2.4.99.15
g174065.t1	2.4.1.32
g174070.t1	2.7.11.1
g174075.t1	2.7.11.1;2.7.11.25
g174077.t1	2.7.11.1
g174079.t1	4.1.2.13
g174082.t1	6.3.1.2
g174084.t1	4.3.1.19
g174094.t1	2.3.2.26
g174098.t1	2.4.1.115;2.4.1.17;2.4.1.234;2.4.1.47
g174099.t1	3.2.2.3
g174101.t1	1.14.14.49
g174102.t1	2.7.11.1
g174114.t1	3.2.1.26
g174115.t1	3.2.1.26
g174117.t1	1.1.1.271
g174120.t1	3.6.5.5
g174121.t1	3.6.5.5
g174123.t1	3.6.5.5
g174124.t1	3.6.5.5
g174141.t1	2.3.2.27
g174145.t1	4.3.3.7
g174153.t1	1.11.1.15
g174165.t1	2.4.1.241
g174168.t1	2.4.1.241
g174178.t1	2.3.2.27
g174179.t1	2.3.2.27
g174183.t1	2.7.11.1
g174186.t1	2.3.2.27
g174191.t1	3.1.3.24
g174192.t1	5.2.1.13
g174193.t1	2.7.11.1
g174196.t1	3.4.19.12
g174200.t1	3.6.4.13
g174203.t1	3.4.19.12
g174208.t1	1.1.1.206;1.1.1.236
g174209.t1	1.1.1.206;1.1.1.236
g174211.t1	1.14.14.19;1.14.14.32
g174215.t1	2.1.1.14
g174222.t1	1.6.2.2
g174230.t1	5.3.99.3
g174239.t1	5.2.1.8
g174241.t1	5.2.1.8
g174245.t1	2.7.7.7
g174254.t1	2.3.2.23
g174257.t1	3.4.25.1
g174258.t1	3.2.1.55
g1743.t1	2.3.1.133
g174300.t1	2.7.1.68
g174308.t1	6.1.1.22
g174311.t1	2.7.1.25
g174323.t1	2.3.2.27
g174324.t1	3.2.2.21
g174343.t1	2.7.11.1
g174346.t1	1.1.1.348
g174347.t1	2.7.7.6
g174352.t1	6.3.4.4
g174359.t1	3.2.1.15;3.2.1.67
g174365.t1	2.1.1.41
g174371.t1	1.8.1.9
g174378.t1	2.4.1.255
g174380.t1	2.4.1.215;2.4.2.40
g174386.t1	2.3.1.15;2.3.1.198
g174388.t1	2.4.1.215;2.4.2.40
g174389.t1	2.4.1.215;2.4.2.40
g174390.t1	2.4.1.215;2.4.2.40
g174391.t1	2.4.1.215;2.4.2.40
g174392.t1	2.4.1.215;2.4.2.40
g174393.t1	2.4.1.215;2.4.2.40
g1744.t1	1.14.14.1
g174400.t1	1.5.99.12
g174405.t1	2.3.1.51;3.1.1.13;3.1.1.3;3.1.1.4
g174414.t1	3.1.26.11
g174418.t1	3.5.1.127
g174426.t1	2.3.1.133
g174427.t1	2.3.1.133
g174428.t1	2.3.1.133
g174429.t1	2.3.1.133
g174432.t1	2.1.1.240
g174434.t1	2.7.11.1
g174435.t1	3.6.4.12
g174436.t1	3.6.4.12
g174437.t1	1.1.1.205
g174439.t1	5.5.1.18;5.5.1.19
g174440.t1	1.3.2.3
g174452.t1	2.3.1.51;3.1.1.13;3.1.1.3;3.1.1.4
g174453.t1	3.1.3.16
g174458.t1	2.4.1.215;2.4.2.40
g174459.t1	2.4.1.215;2.4.2.40
g174460.t1	2.4.1.215;2.4.2.40
g174461.t1	3.6.4.13
g174462.t1	2.4.1.215;2.4.2.40
g174464.t1	2.4.1.215;2.4.2.40
g174466.t1	3.6.3.8
g174469.t1	4.2.1.1
g174478.t1	3.1.3.16
g174482.t1	2.7.4.8
g174483.t1	2.7.11.1
g174487.t1	2.3.1.51
g174488.t1	2.4.1.330
g174492.t1	2.5.1.21
g174494.t1	2.5.1.21
g174503.t1	2.3.1.15;2.3.1.198
g174505.t1	2.4.1.215;2.4.2.40
g174506.t1	2.4.1.215;2.4.2.40
g174507.t1	2.4.1.215;2.4.2.40
g174508.t1	2.4.1.215;2.4.2.40
g174509.t1	2.4.1.215;2.4.2.40
g17451.t1	2.3.2.26
g174510.t1	2.4.1.215;2.4.2.40
g174517.t1	1.5.99.12
g174522.t1	2.3.1.51;3.1.1.13;3.1.1.3;3.1.1.4
g174527.t1	4.4.1.8
g174538.t1	3.1.26.11
g174542.t1	3.5.1.127
g17455.t1	1.1.1.348
g174550.t1	2.3.1.133
g174551.t1	2.3.1.133
g174552.t1	2.3.1.133
g174555.t1	2.1.1.240
g174557.t1	2.7.11.1
g174558.t1	3.6.4.12
g174559.t1	3.6.4.12
g174560.t1	1.1.1.205
g174561.t1	1.1.1.205
g174563.t1	5.5.1.18;5.5.1.19
g174564.t1	1.3.2.3
g174580.t1	2.3.1.51;3.1.1.13;3.1.1.3;3.1.1.4
g174581.t1	3.1.3.16
g174586.t1	2.4.1.215;2.4.2.40
g174587.t1	2.4.1.215;2.4.2.40
g174588.t1	2.4.1.215;2.4.2.40
g174590.t1	2.4.1.215;2.4.2.40
g174591.t1	2.4.1.215;2.4.2.40
g174592.t1	2.4.1.215;2.4.2.40
g174593.t1	2.4.1.215;2.4.2.40
g174595.t1	3.6.3.8
g174597.t1	4.2.1.1
g174615.t1	3.1.3.16
g174619.t1	2.7.4.8
g174620.t1	2.7.11.1
g174624.t1	2.3.1.51
g174625.t1	2.4.1.330
g174629.t1	2.5.1.21
g174631.t1	2.5.1.21
g174643.t1	3.1.13.4
g174649.t1	2.3.2.27
g174650.t1	1.11.1.7
g174651.t1	2.7.7.6
g174653.t1	2.7.7.6
g174660.t1	3.1.3.43
g174662.t1	3.1.3.43
g174664.t1	3.1.3.43
g174666.t1	3.1.3.43
g174667.t1	3.1.3.43
g174673.t1	1.3.1.10;1.3.1.9
g174711.t1	1.4.1.3
g174716.t1	2.4.1.142
g174718.t1	2.7.1.68
g174722.t1	2.5.1.47;4.4.1.9
g174735.t1	3.5.1.3
g174743.t1	2.3.1.133;2.3.1.188
g174746.t1	1.6.5.3;1.6.99.3
g174753.t1	5.2.1.8
g174754.t1	1.14.13.36
g174755.t1	1.14.13.36
g174756.t1	1.14.13.36
g17476.t1	1.1.1.348
g174762.t1	1.14.13.36
g174763.t1	1.14.13.36
g174772.t1	1.14.13.36
g174773.t1	1.14.13.36
g174774.t1	3.1.11.1
g17478.t1	3.6.4.12
g174781.t1	3.1.1.11
g174788.t1	3.2.1.55
g174789.t1	1.5.3.1;1.5.3.7;2.1.1.43
g174790.t1	2.3.1.225
g174791.t1	1.14.13.81
g174792.t1	3.4.25.1
g174800.t1	3.6.4.13
g174802.t1	2.7.11.1
g174864.t1	2.1.1.221
g174900.t1	2.7.1.21
g174915.t1	2.3.2.26
g174916.t1	2.3.2.26
g174917.t1	2.3.2.26
g174927.t1	3.2.1.78
g174934.t1	3.2.1.78
g174938.t1	3.7.1.2
g174941.t1	6.1.1.5
g174949.t1	2.1.2.2
g174952.t1	3.1.1.5
g174956.t1	3.2.1.39
g174961.t1	1.10.3.11
g174962.t1	2.3.2.27
g174963.t1	3.1.3.48
g174965.t1	3.1.3.48
g174966.t1	2.7.7.9
g174967.t1	2.7.7.9
g174971.t1	1.1.1.42
g174972.t1	4.1.1.15
g175028.t1	1.13.11.12;1.13.11.58
g175029.t1	2.7.11.22
g175033.t1	2.3.2.27
g175046.t1	1.6.5.3;1.6.99.3
g175047.t1	3.6.4.13
g175055.t1	5.2.1.8
g175058.t1	5.2.1.8
g175063.t1	6.3.1.2
g175065.t1	3.6.1.52
g175073.t1	1.1.1.195
g175078.t1	1.1.1.195
g175101.t1	1.14.14.1
g175112.t1	3.6.3.44
g175114.t1	3.6.3.44
g175118.t1	3.6.3.44
g175120.t1	3.6.3.44
g175122.t1	3.6.3.44
g175124.t1	3.6.3.44
g175131.t1	1.1.1.195
g175136.t1	1.1.1.195
g175141.t1	1.1.1.195
g175145.t1	1.1.1.195
g175146.t1	1.1.1.195
g175147.t1	1.1.1.195
g175170.t1	2.7.11.1
g175175.t1	1.1.1.195
g175176.t1	3.6.3.44
g175177.t1	2.7.11.1
g175180.t1	1.1.1.195
g175185.t1	1.1.1.195
g175186.t1	1.1.1.195
g175187.t1	1.1.1.195
g175189.t1	1.1.1.195
g175190.t1	1.1.1.195
g175191.t1	1.1.1.195
g175192.t1	4.2.2.23
g175193.t1	4.2.2.23
g175194.t1	4.2.2.23
g175195.t1	4.2.2.23
g175198.t1	1.8.5.1;2.5.1.18
g175199.t1	2.5.1.1;2.5.1.10;2.5.1.29
g175214.t1	3.2.1.39
g175227.t1	2.7.11.1
g175231.t1	1.1.1.195
g175232.t1	1.1.1.195
g175233.t1	1.1.1.195
g175234.t1	1.1.1.195
g175235.t1	1.1.1.195
g175241.t1	2.2.1.7
g175254.t1	2.4.1.273
g175255.t1	2.4.1.273
g175256.t1	2.4.1.273
g175257.t1	2.4.1.273
g175258.t1	2.4.1.273
g175259.t1	2.4.1.215
g175260.t1	2.7.11.1
g175274.t1	4.2.1.134
g175293.t1	2.7.1.11
g175306.t1	2.3.2.27
g175308.t1	3.6.4.13
g175309.t1	3.5.4.25;4.1.99.12
g175324.t1	2.7.11.1
g175325.t1	1.11.1.7
g175326.t1	2.1.1.202;2.1.1.203
g175330.t1	2.5.1.54
g175331.t1	2.5.1.54
g175358.t1	1.5.1.20;3.6.4.12
g175359.t1	1.10.3.3
g175361.t1	2.7.1.159
g175364.t1	3.2.1.52
g175366.t1	3.1.3.36
g175368.t1	2.2.1.6
g175379.t1	3.2.1.21
g175382.t1	1.14.19.11;1.14.19.2;1.14.19.26
g175389.t1	1.14.19.11;1.14.19.2;1.14.19.26
g175392.t1	1.14.19.11;1.14.19.2;1.14.19.26
g175399.t1	2.3.1.133;2.3.1.188
g175400.t1	3.1.3.18;3.1.3.48
g175404.t1	2.3.2.31
g175407.t1	3.1.1.32
g175421.t1	2.3.1.225
g175432.t1	1.1.5.3
g175446.t1	3.5.1.3
g175453.t1	3.4.22.41
g175464.t1	4.2.2.2
g175474.t1	1.1.1.82
g175475.t1	4.2.3.104;4.2.3.40;4.2.3.57;4.2.3.69;4.2.3.75;4.2.3.78;4.2.3.79;4.2.3.88
g175477.t1	3.6.3.44
g175479.t1	4.2.3.104;4.2.3.40;4.2.3.57;4.2.3.69;4.2.3.75;4.2.3.78;4.2.3.79;4.2.3.88
g175481.t1	1.14.13.121;1.14.13.144;1.14.14.19;1.14.14.32
g175483.t1	4.2.3.104;4.2.3.40;4.2.3.57;4.2.3.69;4.2.3.75;4.2.3.78;4.2.3.79;4.2.3.88
g175486.t1	4.2.3.104;4.2.3.40;4.2.3.57;4.2.3.69;4.2.3.75;4.2.3.78;4.2.3.79;4.2.3.88
g175487.t1	4.2.3.104;4.2.3.40;4.2.3.57;4.2.3.69;4.2.3.75;4.2.3.78;4.2.3.79;4.2.3.88
g175491.t1	4.2.3.104;4.2.3.40;4.2.3.57;4.2.3.69;4.2.3.75;4.2.3.78;4.2.3.79;4.2.3.88
